timestamp,ticker,bid_price,bid_size,ask_price,ask_size,exchange
2009-02-13 07:45:41.613,C,3.5,22.0,3.6,20.0,T
2009-02-13 07:45:41.684,C,3.57,5.0,3.6,20.0,T
2009-02-13 07:45:59.349,C,3.5,22.0,3.6,20.0,T
2009-02-13 07:45:59.420,C,3.57,5.0,3.6,20.0,T
2009-02-13 07:46:04.592,C,3.5,22.0,3.6,20.0,T
2009-02-13 07:46:04.663,C,3.57,5.0,3.6,20.0,T
2009-02-13 07:46:06.112,C,3.5,22.0,3.6,20.0,T
2009-02-13 07:46:06.183,C,3.57,5.0,3.6,20.0,T
2009-02-13 07:46:07.180,C,3.5,22.0,3.6,20.0,T
2009-02-13 07:46:07.252,C,3.57,5.0,3.6,20.0,T
2009-02-13 07:46:11.189,C,3.59,10.0,3.6,5.0,P
2009-02-13 07:46:29.486,C,3.5,22.0,3.6,20.0,T
2009-02-13 07:46:29.557,C,3.57,5.0,3.6,20.0,T
2009-02-13 07:46:29.594,C,3.5,22.0,3.6,20.0,T
2009-02-13 07:46:29.665,C,3.57,5.0,3.6,20.0,T
2009-02-13 07:46:30.662,C,3.5,22.0,3.6,20.0,T
2009-02-13 07:46:30.734,C,3.57,5.0,3.6,20.0,T
2009-02-13 07:46:35.628,C,3.5,22.0,3.6,20.0,T
2009-02-13 07:46:35.699,C,3.57,5.0,3.6,20.0,T
2009-02-13 07:46:39.178,C,3.5,22.0,3.6,20.0,T
2009-02-13 07:46:39.259,C,3.57,5.0,3.6,20.0,T
2009-02-13 07:46:44.418,C,3.5,22.0,3.6,20.0,T
2009-02-13 07:46:44.490,C,3.57,5.0,3.6,20.0,T
2009-02-13 07:46:47.248,C,3.5,22.0,3.6,20.0,T
2009-02-13 07:46:47.283,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:46:47.328,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:46:47.957,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:46:48.001,C,3.57,5.0,3.6,13.0,T
2009-02-13 07:46:48.069,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:46:48.141,C,3.57,5.0,3.6,13.0,T
2009-02-13 07:46:48.548,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:46:48.619,C,3.57,5.0,3.6,13.0,T
2009-02-13 07:46:56.619,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:46:56.682,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:46:56.682,C,3.55,15.0,3.6,13.0,T
2009-02-13 07:46:58.205,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:46:58.277,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:46:58.277,C,3.55,15.0,3.6,13.0,T
2009-02-13 07:47:01.416,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:47:01.416,C,3.55,15.0,3.6,13.0,T
2009-02-13 07:47:01.487,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:47:01.735,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:47:01.735,C,3.55,15.0,3.6,13.0,T
2009-02-13 07:47:01.806,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:47:10.533,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:47:10.605,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:47:10.605,C,3.55,15.0,3.6,13.0,T
2009-02-13 07:47:11.994,C,3.57,5.0,3.6,13.0,T
2009-02-13 07:47:15.781,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:47:15.853,C,3.57,5.0,3.6,13.0,T
2009-02-13 07:47:20.617,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:47:20.688,C,3.55,15.0,3.6,13.0,T
2009-02-13 07:47:20.689,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:47:20.883,C,3.55,15.0,3.6,13.0,T
2009-02-13 07:47:20.884,C,3.57,5.0,3.6,13.0,T
2009-02-13 07:47:36.921,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:47:36.993,C,3.57,5.0,3.6,13.0,T
2009-02-13 07:47:37.377,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:47:37.449,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:47:38.998,C,3.57,5.0,3.6,13.0,T
2009-02-13 07:47:38.998,C,3.55,15.0,3.6,13.0,T
2009-02-13 07:48:10.393,C,3.59,10.0,3.61,14.0,P
2009-02-13 07:48:11.592,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:48:11.664,C,3.57,5.0,3.6,13.0,T
2009-02-13 07:48:22.474,C,9.97,1.0,24.5,6.0,T
2009-02-13 07:48:22.478,C,9.97,1.0,24.5,8.0,T
2009-02-13 07:48:25.207,C,9.36,1.0,25.0,10.0,T
2009-02-13 07:48:25.212,C,9.36,1.0,23.1,8.0,T
2009-02-13 07:48:25.212,C,9.36,1.0,23.1,4.0,T
2009-02-13 07:48:25.839,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:48:25.910,C,3.57,5.0,3.6,13.0,T
2009-02-13 07:48:27.929,C,8.79,1.0,12.0,1.0,T
2009-02-13 07:48:28.702,C,8.71,1.0,21.5,8.0,T
2009-02-13 07:48:29.929,C,8.49,1.0,21.0,8.0,T
2009-02-13 07:48:30.566,C,8.34,2.0,21.05,8.0,T
2009-02-13 07:48:30.610,C,8.33,2.0,20.8,8.0,T
2009-02-13 07:48:31.297,C,8.16,1.0,20.8,4.0,T
2009-02-13 07:48:31.301,C,8.16,1.0,20.8,8.0,T
2009-02-13 07:48:35.096,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:48:35.167,C,3.57,5.0,3.6,13.0,T
2009-02-13 07:48:37.600,C,6.95,1.0,13.0,2.0,T
2009-02-13 07:48:37.708,C,6.93,1.0,9.49,10.0,T
2009-02-13 07:48:38.637,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:48:38.712,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:48:40.566,C,3.55,15.0,3.6,13.0,T
2009-02-13 07:48:40.566,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:48:40.638,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:48:40.638,C,3.55,15.0,3.6,13.0,T
2009-02-13 07:48:44.838,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:48:44.909,C,3.55,15.0,3.6,13.0,T
2009-02-13 07:48:44.910,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:49:17.880,C,3.57,5.0,3.6,13.0,T
2009-02-13 07:49:17.882,C,3.5,22.0,3.6,13.0,T
2009-02-13 07:49:17.955,C,3.57,5.0,3.6,13.0,T
2009-02-13 07:49:39.469,C,3.57,9.0,3.61,14.0,P
2009-02-13 07:49:52.364,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:49:52.368,C,3.57,4.0,3.61,14.0,P
2009-02-13 07:49:52.436,C,3.57,5.0,3.6,13.0,T
2009-02-13 07:49:52.448,C,3.57,9.0,3.61,14.0,P
2009-02-13 07:50:44.875,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:50:44.886,C,3.57,4.0,3.61,14.0,P
2009-02-13 07:50:44.947,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:50:50.639,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:50:50.710,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:50:50.787,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:50:50.858,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:50:51.470,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:50:51.533,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:51:15.608,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:51:15.680,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:51:17.120,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:51:17.192,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:51:27.893,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:51:27.965,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:51:28.356,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:51:28.427,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:51:31.061,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:51:31.124,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:51:31.620,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:51:31.691,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:51:35.763,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:51:35.836,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:51:36.277,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:51:36.348,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:51:41.589,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:51:41.661,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:51:44.477,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:51:44.549,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:51:45.623,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:51:45.694,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:51:47.984,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:51:48.056,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:51:48.065,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:51:48.135,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:51:49.321,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:51:49.394,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:51:56.670,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:51:56.741,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:52:04.089,C,3.55,10.0,3.6,13.0,T
2009-02-13 07:52:04.115,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:52:04.161,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:52:04.172,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:52:04.470,C,3.56,5.0,3.57,1.0,T
2009-02-13 07:52:42.118,C,3.55,10.0,3.57,1.0,T
2009-02-13 07:52:42.120,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:52:42.199,C,3.56,5.0,3.57,1.0,T
2009-02-13 07:52:42.200,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:53:48.359,C,3.55,10.0,3.57,1.0,T
2009-02-13 07:53:48.366,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:53:48.431,C,3.56,5.0,3.57,1.0,T
2009-02-13 07:53:48.436,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:53:57.837,C,3.55,10.0,3.57,1.0,T
2009-02-13 07:53:57.845,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:53:57.910,C,3.56,5.0,3.57,1.0,T
2009-02-13 07:53:57.915,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:54:01.601,C,3.55,10.0,3.57,1.0,T
2009-02-13 07:54:01.605,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:54:01.673,C,3.56,5.0,3.57,1.0,T
2009-02-13 07:54:01.685,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:54:02.636,C,3.55,10.0,3.57,1.0,T
2009-02-13 07:54:02.645,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:54:02.708,C,3.56,5.0,3.57,1.0,T
2009-02-13 07:54:02.715,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:54:04.469,C,3.55,10.0,3.57,1.0,T
2009-02-13 07:54:04.475,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:54:04.541,C,3.56,5.0,3.57,1.0,T
2009-02-13 07:54:04.545,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:54:04.653,C,3.55,10.0,3.57,1.0,T
2009-02-13 07:54:04.655,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:54:04.724,C,3.56,5.0,3.57,1.0,T
2009-02-13 07:54:04.735,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:54:05.628,C,3.55,10.0,3.57,1.0,T
2009-02-13 07:54:05.635,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:54:05.699,C,3.56,5.0,3.57,1.0,T
2009-02-13 07:54:05.705,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:54:08.111,C,3.55,10.0,3.57,1.0,T
2009-02-13 07:54:08.115,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:54:08.182,C,3.56,5.0,3.57,1.0,T
2009-02-13 07:54:08.195,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:54:10.991,C,3.55,10.0,3.57,1.0,T
2009-02-13 07:54:10.995,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:54:11.062,C,3.56,5.0,3.57,1.0,T
2009-02-13 07:54:11.075,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:54:13.401,C,3.55,10.0,3.57,1.0,T
2009-02-13 07:54:13.404,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:54:13.473,C,3.56,5.0,3.57,1.0,T
2009-02-13 07:54:13.495,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:54:17.816,C,3.55,10.0,3.57,1.0,T
2009-02-13 07:54:17.824,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:54:17.887,C,3.56,5.0,3.57,1.0,T
2009-02-13 07:54:17.894,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:54:35.799,C,3.57,4.0,3.6,13.0,T
2009-02-13 07:54:35.799,C,3.56,5.0,3.6,13.0,T
2009-02-13 07:54:56.102,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:54:56.180,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:54:58.362,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:54:58.442,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:54:58.507,C,3.57,14.0,3.6,13.0,T
2009-02-13 07:55:03.721,C,3.58,20.0,3.6,13.0,T
2009-02-13 07:55:05.602,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:55:05.682,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:55:06.962,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:55:07.042,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:55:37.080,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:55:37.160,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:55:46.150,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:55:46.220,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:55:56.289,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:55:56.359,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:56:03.838,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:56:03.919,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:56:04.399,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:56:04.479,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:56:04.699,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:56:04.788,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:56:05.649,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:56:05.729,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:56:21.658,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:56:21.738,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:56:25.196,C,3.57,14.0,3.6,13.0,T
2009-02-13 07:56:32.597,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:56:32.667,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:56:43.737,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:56:43.807,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:56:55.126,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:56:55.196,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:56:57.126,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:56:57.196,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:57:01.466,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:57:01.536,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:57:02.113,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:57:02.191,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:57:47.783,C,3.55,23.0,3.61,14.0,P
2009-02-13 07:57:47.863,C,3.56,5.0,3.61,14.0,P
2009-02-13 07:57:54.972,C,8.26,1.0,23.2,8.0,P
2009-02-13 07:58:45.290,C,8.74,1.0,23.2,8.0,P
2009-02-13 07:59:06.260,C,3.56,15.0,3.61,14.0,P
2009-02-13 07:59:39.917,C,3.56,10.0,3.61,14.0,P
2009-02-13 07:59:39.987,C,3.56,15.0,3.61,14.0,P
2009-02-13 07:59:53.117,C,3.56,10.0,3.61,14.0,P
2009-02-13 07:59:53.186,C,3.56,15.0,3.61,14.0,P
2009-02-13 07:59:57.889,C,3.57,10.0,3.61,14.0,P
2009-02-13 07:59:58.883,C,3.57,14.0,3.6,23.0,T
2009-02-13 08:00:04.496,C,3.57,10.0,3.6,25.0,P
2009-02-13 08:00:04.536,C,3.57,10.0,3.6,18.0,P
2009-02-13 08:00:10.286,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:00:42.120,C,3.57,14.0,3.6,21.0,T
2009-02-13 08:00:47.604,C,3.59,7.0,3.6,21.0,T
2009-02-13 08:00:55.513,C,3.56,5.0,3.65,15.0,Z
2009-02-13 08:00:55.586,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:00:56.777,C,3.59,7.0,3.6,13.0,T
2009-02-13 08:00:59.441,C,3.56,5.0,3.64,10.0,Z
2009-02-13 08:00:59.504,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:01:00.114,C,3.56,5.0,3.64,10.0,Z
2009-02-13 08:01:00.188,C,3.56,5.0,3.64,10.0,Z
2009-02-13 08:01:00.228,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:01:05.432,C,3.57,10.0,3.6,10.0,P
2009-02-13 08:01:05.439,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:01:05.446,C,3.56,5.0,3.64,10.0,Z
2009-02-13 08:01:05.515,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:01:08.372,C,3.56,5.0,3.65,20.0,Z
2009-02-13 08:01:08.380,C,3.56,5.0,3.64,10.0,Z
2009-02-13 08:01:08.388,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:01:11.362,C,3.56,5.0,3.65,15.0,Z
2009-02-13 08:01:11.443,C,3.56,5.0,3.64,10.0,Z
2009-02-13 08:01:11.443,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:01:13.185,C,3.56,5.0,3.65,10.0,Z
2009-02-13 08:01:13.191,C,3.56,5.0,3.64,10.0,Z
2009-02-13 08:01:13.191,C,3.56,5.0,3.65,20.0,Z
2009-02-13 08:01:13.205,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:01:20.947,C,3.56,5.0,3.64,10.0,Z
2009-02-13 08:01:21.023,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:01:24.866,C,3.56,5.0,3.65,15.0,Z
2009-02-13 08:01:24.940,C,3.56,5.0,3.65,20.0,Z
2009-02-13 08:01:24.940,C,3.56,5.0,3.64,10.0,Z
2009-02-13 08:01:24.962,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:01:37.096,C,3.59,7.0,3.6,10.0,T
2009-02-13 08:01:37.096,C,3.6,16.0,3.61,23.0,T
2009-02-13 08:01:37.096,C,3.59,7.0,3.61,23.0,T
2009-02-13 08:01:37.855,C,3.56,5.0,3.64,10.0,Z
2009-02-13 08:01:37.986,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:01:41.890,C,3.6,39.0,3.61,14.0,P
2009-02-13 08:01:41.912,C,3.59,17.0,3.61,23.0,T
2009-02-13 08:01:41.912,C,3.59,17.0,3.6,3.0,T
2009-02-13 08:01:54.875,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:01:58.683,C,3.56,5.0,3.64,10.0,Z
2009-02-13 08:01:58.763,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:01:58.763,C,3.56,5.0,3.64,10.0,Z
2009-02-13 08:02:02.439,C,3.56,5.0,3.64,10.0,Z
2009-02-13 08:02:02.442,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:02:08.706,C,3.59,17.0,3.61,23.0,T
2009-02-13 08:02:08.706,C,3.6,96.0,3.61,23.0,T
2009-02-13 08:02:12.308,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:02:23.468,C,3.6,49.0,3.61,14.0,P
2009-02-13 08:02:26.871,C,3.6,106.0,3.61,23.0,T
2009-02-13 08:02:31.718,C,3.6,49.0,3.61,8.0,P
2009-02-13 08:02:41.861,C,3.56,5.0,3.64,10.0,Z
2009-02-13 08:02:41.959,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:02:45.572,C,3.56,5.0,3.64,10.0,Z
2009-02-13 08:02:45.662,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:02:50.641,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:02:52.198,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:02:52.198,C,3.56,5.0,3.64,10.0,Z
2009-02-13 08:02:54.238,C,3.3,30.0,4.33,99.0,I
2009-02-13 08:03:01.996,C,3.6,49.0,3.61,3.0,P
2009-02-13 08:03:02.493,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:03:04.005,C,3.6,96.0,3.61,23.0,T
2009-02-13 08:03:04.986,C,3.6,59.0,3.61,3.0,P
2009-02-13 08:03:20.435,C,3.6,59.0,3.62,25.0,P
2009-02-13 08:03:20.436,C,3.6,96.0,3.61,21.0,T
2009-02-13 08:03:21.615,C,3.6,96.0,3.61,16.0,T
2009-02-13 08:03:21.915,C,3.6,96.0,3.64,20.0,T
2009-02-13 08:03:21.916,C,3.61,3.0,3.64,20.0,T
2009-02-13 08:03:25.741,C,3.61,3.0,3.63,16.0,T
2009-02-13 08:03:26.612,C,3.3,30.0,4.03,70.0,I
2009-02-13 08:03:31.173,C,3.61,23.0,3.63,16.0,T
2009-02-13 08:03:35.214,C,3.61,20.0,3.63,16.0,T
2009-02-13 08:03:35.214,C,3.61,13.0,3.63,16.0,T
2009-02-13 08:03:35.235,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:03:35.464,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:03:35.468,C,3.56,10.0,3.64,20.0,Z
2009-02-13 08:03:35.494,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:03:37.921,C,3.3,30.0,3.62,30.0,I
2009-02-13 08:03:38.810,C,3.61,13.0,3.62,20.0,T
2009-02-13 08:03:42.556,C,3.61,13.0,3.62,46.0,T
2009-02-13 08:03:59.207,C,3.6,96.0,3.62,46.0,T
2009-02-13 08:03:59.421,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:04:15.458,C,3.41,20.0,3.62,30.0,I
2009-02-13 08:04:24.625,C,3.41,20.0,3.61,20.0,I
2009-02-13 08:04:33.648,C,3.6,96.0,3.61,38.0,T
2009-02-13 08:04:33.648,C,3.6,96.0,3.62,20.0,T
2009-02-13 08:04:36.932,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:04:41.701,C,3.6,69.0,3.62,25.0,P
2009-02-13 08:04:49.297,C,3.6,96.0,3.61,28.0,T
2009-02-13 08:04:52.804,C,3.6,46.0,3.61,28.0,T
2009-02-13 08:05:05.209,C,7.46,23.0,21.5,8.0,T
2009-02-13 08:05:05.237,C,7.24,16.0,21.0,8.0,T
2009-02-13 08:05:05.264,C,7.09,12.0,21.05,8.0,T
2009-02-13 08:05:05.311,C,7.08,12.0,20.8,8.0,T
2009-02-13 08:05:05.314,C,5.68,80.0,9.49,10.0,T
2009-02-13 08:05:05.343,C,5.7,54.0,13.0,2.0,T
2009-02-13 08:05:05.348,C,7.54,12.0,12.0,1.0,T
2009-02-13 08:05:05.367,C,8.1,16.0,23.1,8.0,T
2009-02-13 08:05:05.383,C,6.91,21.0,20.8,8.0,T
2009-02-13 08:05:05.409,C,8.72,12.0,24.5,8.0,T
2009-02-13 08:05:19.469,C,3.6,39.0,3.62,25.0,P
2009-02-13 08:05:25.457,C,3.45,10.0,3.61,20.0,I
2009-02-13 08:05:37.379,C,0.001,21.0,20.8,8.0,T
2009-02-13 08:05:37.389,C,0.001,16.0,23.1,8.0,T
2009-02-13 08:05:37.396,C,0.001,12.0,24.5,8.0,T
2009-02-13 08:05:37.405,C,0.001,54.0,13.0,2.0,T
2009-02-13 08:05:37.417,C,0.001,12.0,12.0,1.0,T
2009-02-13 08:05:37.426,C,0.001,80.0,9.49,10.0,T
2009-02-13 08:05:37.435,C,0.001,12.0,20.8,8.0,T
2009-02-13 08:05:37.444,C,0.001,12.0,21.05,8.0,T
2009-02-13 08:05:37.473,C,0.001,16.0,21.0,8.0,T
2009-02-13 08:05:37.480,C,0.001,23.0,21.5,8.0,T
2009-02-13 08:05:48.105,C,3.45,10.0,3.61,18.0,I
2009-02-13 08:05:49.851,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:06:02.626,C,3.45,10.0,3.61,17.0,I
2009-02-13 08:06:02.948,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:06:07.336,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:06:09.659,C,3.45,10.0,3.61,15.0,I
2009-02-13 08:06:09.679,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:06:12.688,C,3.6,35.0,3.61,28.0,T
2009-02-13 08:06:12.696,C,3.59,4.0,3.62,25.0,P
2009-02-13 08:06:12.726,C,3.58,4.0,3.62,25.0,P
2009-02-13 08:06:15.459,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:06:17.629,C,3.6,5.0,3.61,28.0,T
2009-02-13 08:06:20.216,C,3.59,4.0,3.62,25.0,P
2009-02-13 08:06:22.770,C,3.59,27.0,3.61,28.0,T
2009-02-13 08:06:22.938,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:06:23.970,C,3.45,10.0,3.6,7.0,I
2009-02-13 08:06:32.800,C,3.59,22.0,3.61,28.0,T
2009-02-13 08:06:33.689,C,3.5,13.0,3.6,7.0,I
2009-02-13 08:06:39.858,C,3.5,13.0,3.6,32.0,I
2009-02-13 08:06:43.698,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:06:46.942,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:06:57.360,C,3.59,22.0,3.6,50.0,T
2009-02-13 08:07:05.323,C,3.57,10.0,3.62,25.0,P
2009-02-13 08:07:05.413,C,3.59,1.0,3.62,25.0,P
2009-02-13 08:07:05.713,C,3.59,4.0,3.62,25.0,P
2009-02-13 08:07:10.573,C,3.59,14.0,3.62,25.0,P
2009-02-13 08:07:13.223,C,3.59,32.0,3.6,50.0,T
2009-02-13 08:07:16.127,C,3.5,13.0,3.6,25.0,I
2009-02-13 08:07:16.129,C,3.5,13.0,3.6,22.0,I
2009-02-13 08:07:20.113,C,3.59,10.0,3.62,25.0,P
2009-02-13 08:07:20.206,C,3.56,5.0,3.64,10.0,Z
2009-02-13 08:07:20.217,C,3.56,5.0,3.64,20.0,Z
2009-02-13 08:07:24.801,C,3.59,32.0,3.6,30.0,T
2009-02-13 08:07:32.452,C,3.57,10.0,3.62,25.0,P
2009-02-13 08:07:32.547,C,3.59,32.0,3.6,2.0,T
2009-02-13 08:07:32.550,C,3.5,13.0,3.61,15.0,I
2009-02-13 08:07:35.801,C,3.59,20.0,3.62,25.0,P
2009-02-13 08:07:36.878,C,3.59,82.0,3.6,2.0,T
2009-02-13 08:07:39.736,C,3.59,82.0,3.61,78.0,T
2009-02-13 08:07:39.736,C,3.6,17.0,3.61,78.0,T
